hex_id,bike_track_m,bike_lane_m,cyclestreet_m,road_length_m,n_ubahn_stops,n_sbahn_stops,n_tram_stops,n_bus_stops,n_bike_shops,n_bike_repair,n_bike_parking,n_bike_rental,n_traffic_signals,n_restaurants,n_cafes,n_shops,n_supermarkets,n_offices,n_schools,n_universities,n_parks,dist_hauptbahnhof_m,dist_alexanderplatz_m,has_ubahn,has_sbahn,has_tram,has_bus
124,0.0,355.83,0.0,2700.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16067.685047137491,18981.596955783833,0,0,0,0
125,454.2,0.0,0.0,3793.37,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15389.553348676141,18442.673475733365,0,0,0,1
126,339.3,0.0,0.0,3004.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14731.130362925875,17929.400070087093,0,0,0,0
127,1126.15,0.0,0.0,3893.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14095.178298528313,17444.041068914546,0,0,0,1
128,1105.5,794.64,0.0,5619.65,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,13484.876742673172,16988.989103378484,0,0,0,1
129,849.87,557.11,0.0,4434.52,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,23.0,0.0,1.0,0.0,0.0,0.0,12903.865710043736,16566.74176461454,0,0,0,1
130,0.0,784.07,0.0,3153.08,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12356.277746984142,16179.867571650375,0,0,0,1
131,499.48,0.0,0.0,4330.02,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11846.748467760552,15830.960064912982,0,0,0,1
132,1018.69,0.0,24.93,2988.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11380.390975539141,15522.579634763366,0,0,0,1
133,1365.52,0.0,252.27,4738.43,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10962.716280827592,15257.183896719278,0,1,0,1
134,1161.17,332.58,261.07,7945.73,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10599.481013318096,15037.048992373173,0,1,0,1
135,2431.82,141.44,0.0,10956.68,2.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,19.0,10.0,4.0,22.0,1.0,1.0,0.0,0.0,0.0,10296.44828324116,14864.185962902662,1,1,0,1
136,1632.5,15.03,0.0,4991.25,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10059.060430637888,14740.258012683205,0,0,0,1
137,1705.03,110.87,0.0,6201.86,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9892.044593763037,14666.505658172146,0,1,0,1
138,509.09,0.0,0.0,4910.28,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9798.999731746655,14643.687041244772,0,0,0,1
139,274.13,0.0,0.0,3132.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9782.036865629774,14672.039807151572,0,0,0,1
140,0.0,0.0,267.59,5435.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9841.54940740064,14751.268896042842,0,0,0,0
141,32.66,0.0,0.0,4237.1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9976.168815536168,14880.561682412417,0,0,0,1
142,560.36,0.0,0.0,2030.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10182.916759644164,15058.628686729668,0,0,0,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10457.51611194597,15283.765238497965,0,0,0,0
144,0.0,0.0,0.0,2925.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10794.790073428516,15553.927536357265,0,0,0,0
145,0.0,0.0,0.0,2524.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11189.072447131319,15866.815803650285,0,0,0,0
146,0.0,0.0,0.0,1798.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11634.568824194957,16219.957635200446,0,0,0,0
147,0.0,0.0,0.0,617.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12125.635703858492,16610.785882323784,0,0,0,0
148,0.0,0.0,529.53,1373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12656.970045017042,17036.707122244326,0,0,0,0
149,419.69,419.69,0.0,3685.07,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13223.71884978831,17495.158516283078,0,0,0,0
150,0.0,0.0,0.0,5198.11,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13821.526316439156,17983.65239462213,0,0,0,0
151,303.67,0.0,0.0,4884.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,14446.537274162774,18499.809063644516,0,0,0,0
152,866.21,0.0,0.0,4971.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17434.3708410923,19896.79999630343,0,0,0,1
153,0.0,1045.93,0.0,4952.91,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16699.55496779843,19286.363888344622,0,0,0,1
154,135.36,860.1,0.0,5869.18,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,15977.890524731047,18696.122966389772,0,0,0,1
155,1271.97,1031.04,200.66,4750.37,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,15271.242094801952,18128.04997552352,1,0,0,1
156,12.78,1071.42,0.0,3093.26,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581.792914997093,17584.293498910803,0,0,0,1
157,21.0,1072.03,0.0,4271.97,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13912.100276867146,17067.177850967048,0,0,0,1
158,826.59,1548.46,0.0,4985.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,13265.156750350438,16579.19605219901,0,0,0,1
159,150.26,115.32,0.0,4883.17,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,7.0,1.0,29.0,2.0,1.0,1.0,0.0,0.0,12644.45463866012,16122.993632634401,0,0,0,1
160,1518.72,16.24,0.0,3836.86,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,12054.048390764361,15701.340886009735,0,0,0,1
161,1068.27,105.06,36.5,3323.84,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11498.605659151295,15317.091354412145,0,0,0,1
162,937.91,0.0,0.0,3963.32,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,10983.43214129525,14973.12490765149,0,0,0,1
163,1311.87,105.4,34.36,6500.45,0.0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,18.0,4.0,3.0,28.0,0.0,7.0,0.0,0.0,0.0,10514.448682655742,14672.274923843514,0,1,0,1
164,0.0,0.0,0.0,2158.76,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10098.092918861086,14417.240838022843,0,1,0,0
165,0.0,967.12,0.0,2571.53,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,9741.115444123192,14210.489622890904,0,0,0,1
166,1400.62,18.58,0.0,4563.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,12.0,2.0,4.0,0.0,0.0,0.0,9450.247594296798,14054.152313925408,0,0,0,0
167,700.08,0.0,0.0,4370.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,12.0,2.0,2.0,0.0,0.0,0.0,9231.740306750431,13949.923985589869,0,0,0,0
168,782.74,0.0,0.0,4243.61,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,9090.812867343348,13898.976981938775,0,0,0,1
169,0.0,0.0,0.0,2078.91,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9031.097833974492,13901.897103819232,0,0,0,1
170,0.0,0.0,0.0,1661.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9054.202205859407,13958.65054458715,0,0,0,0
171,0.0,0.0,1154.24,5640.54,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9159.499281202689,14068.585819712482,0,0,0,1
172,448.86,0.0,0.0,3168.54,2.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,9344.210859142924,14230.470438722006,1,0,0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9603.755831855493,14442.55762834511,0,0,0,0
174,0.0,0.0,0.0,2231.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9932.26940712264,14702.67502153216,0,0,0,0
175,0.0,0.0,0.0,5600.86,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323.169332789641,15008.325513844838,0,0,0,1
176,0.0,0.0,0.0,1544.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10769.664552399816,15356.790571934125,0,0,0,0
177,0.0,0.0,0.0,859.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265.146429096343,15745.227804352762,0,0,0,0
178,0.0,0.0,0.0,480.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11803.447528869025,16170.75695667018,0,0,0,0
179,0.0,0.0,984.54,2883.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12378.983119163013,16630.531034588366,0,0,0,0
180,479.71,479.71,0.0,3387.64,0.0,0.0,0.0,4.0,0.0,0.0,113.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12986.803785468752,17121.791507698657,0,0,0,1
181,1232.85,0.0,0.0,6815.74,2.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,8.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,13622.588669560424,17641.908240715482,1,0,0,1
182,630.98,0.0,351.38,4584.73,0.0,2.0,0.0,3.0,0.0,0.0,19.0,0.0,9.0,6.0,0.0,32.0,1.0,2.0,1.0,0.0,0.0,14282.603808753624,18188.4058761224,0,1,0,1
183,954.97,312.71,0.0,5835.97,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,8.0,5.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,16680.75594716359,19064.569835593327,0,0,0,1
184,864.0,0.0,0.0,3897.24,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15934.725239758489,18446.923997158177,0,0,0,1
185,527.6,0.0,0.0,3524.93,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,15201.42486625315,17849.935207098926,0,0,0,1
186,335.75,0.0,0.0,3571.92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14482.788663171923,17275.74510226235,0,0,0,0
187,237.97,63.92,56.43,5294.62,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13781.110875391962,16726.701730438093,1,0,0,0
188,412.89,0.0,0.0,4531.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13099.117010609287,16205.361233856498,0,0,0,0
189,1402.98,16.9,0.0,5273.99,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,12440.044853433566,15714.481049673155,0,0,0,1
190,932.64,0.0,0.0,4183.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11807.73329022691,15257.001559978407,0,0,0,0
191,1564.68,0.0,0.0,4811.07,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,11206.71294140035,14836.012892349207,0,0,0,1
192,211.58,0.0,0.0,5440.99,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10642.286617485603,14454.703749391241,0,0,0,1
193,599.34,247.46,0.0,5711.37,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,10120.578735747415,14116.28996667935,0,0,0,1
194,0.0,711.42,0.0,5068.19,0.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,4.0,14.0,5.0,94.0,3.0,6.0,0.0,0.0,0.0,9648.521308690382,13823.92217730235,0,0,0,1
195,0.0,191.55,0.0,3705.73,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,4.0,4.0,22.0,2.0,1.0,1.0,0.0,0.0,9233.732340826262,13580.574594060176,0,0,0,0
196,0.0,906.17,0.0,3770.51,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,17.0,8.0,66.0,2.0,4.0,0.0,0.0,0.0,8884.236739292566,13388.920353992662,0,0,0,1
197,746.11,691.61,207.19,4047.5,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,12.0,8.0,36.0,1.0,3.0,0.0,0.0,0.0,8607.991167372033,13251.202593963806,1,0,0,1
198,725.85,958.36,0.0,4615.71,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,7.0,6.0,17.0,2.0,1.0,0.0,0.0,0.0,8412.215013617526,13169.113566485797,0,0,0,1
199,0.0,0.0,0.0,557.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8302.60266019644,13143.695601607706,0,0,0,0
200,195.18,0.0,986.74,1906.17,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8282.575712353615,13175.276695707076,0,0,0,1
201,161.18,60.48,1116.93,5536.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8352.778575339245,13263.449700178895,0,0,0,1
202,219.93,0.0,1288.21,5729.53,2.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510.978758428124,13407.098115919614,1,0,0,1
203,205.39,32.78,1098.22,3434.32,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8752.405893477322,13604.464775602388,0,0,0,1
204,489.3,92.83,895.73,2492.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070.416661981217,13853.253905538892,0,0,0,0
205,0.0,0.0,0.0,8669.13,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9457.288613536162,14150.75353866562,0,0,0,1
206,0.0,0.0,0.0,6346.99,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9904.956204723872,14493.964525028558,0,0,0,1
207,0.0,0.0,0.0,2077.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10405.575760871465,14879.724110126266,0,0,0,0
208,0.0,0.0,0.0,3237.59,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10951.888257876713,15304.815305458893,0,0,0,0
209,0.0,0.0,562.66,3160.18,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11537.404643627291,15766.057004683773,0,0,0,0
210,766.05,426.55,213.44,5596.41,2.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12156.46146740805,16260.37316348164,1,0,0,1
211,1678.28,0.0,61.74,9087.7,0.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,7.0,2.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,12804.194816791496,16784.841892505272,0,0,0,1
212,352.12,0.0,98.12,4248.63,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13476.470398592654,17336.726891116083,0,0,0,1
213,0.0,0.0,0.0,3850.84,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,16706.88785546596,18879.931514673353,0,0,0,1
214,966.85,0.0,0.0,4710.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,15938.56804461523,18235.487269042937,0,0,0,1
215,376.58,0.0,0.0,1824.48,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15180.770758120154,17610.05899706602,0,0,0,1
216,712.95,697.2,0.0,3592.72,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,14435.15328316131,17005.744906379874,0,0,0,1
217,0.0,792.19,0.0,3914.28,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13703.703871805372,16424.875700034707,0,0,0,1
218,0.0,0.0,0.0,5464.82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12988.816316506944,15870.025951533937,0,0,0,0
219,1370.4,28.45,0.0,5059.75,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,12293.380283782766,15344.018562392774,0,0,0,1
220,625.32,0.0,0.0,5517.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11620.888447079595,14849.91877364243,0,0,0,1
221,424.68,0.0,177.04,2328.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10975.559110916205,14391.013498863698,0,0,0,0
222,1258.94,81.25,467.69,6525.68,0.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,10.0,4.0,2.0,15.0,1.0,2.0,0.0,0.0,0.0,10362.468204775878,13970.771326781121,0,1,0,1
223,421.21,0.0,0.0,3881.34,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,9787.67576050334,13592.778722759915,0,0,0,1
224,421.41,979.99,0.0,5951.4,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,9.0,5.0,2.0,22.0,1.0,4.0,0.0,0.0,0.0,9258.317681443106,13260.649129912197,0,0,0,1
225,328.14,0.0,0.0,5202.73,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,18.0,14.0,79.0,3.0,4.0,0.0,0.0,0.0,8782.613266464798,12977.904194720975,0,0,0,1
226,0.0,905.52,0.0,5424.51,0.0,8.0,0.0,11.0,1.0,0.0,13.0,1.0,23.0,31.0,14.0,97.0,4.0,5.0,0.0,0.0,0.0,8369.715962089898,12747.830373365197,0,1,0,1
227,986.35,0.0,0.0,5292.01,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,11.0,17.0,9.0,102.0,5.0,6.0,1.0,0.0,0.0,8029.320941639273,12573.319417274952,1,0,0,1
228,0.0,0.0,274.14,5305.45,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,13.0,8.0,57.0,2.0,2.0,0.0,0.0,0.0,7770.961605979534,12456.706752169126,0,0,0,1
229,1567.5,18.24,509.26,4747.52,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,8.0,8.0,2.0,21.0,1.0,2.0,1.0,0.0,0.0,7603.005575388081,12399.626004451107,0,0,0,1
230,1230.4,165.69,614.35,4005.09,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,12.0,6.0,1.0,16.0,2.0,1.0,1.0,0.0,0.0,7531.50338758138,12402.899136531758,1,0,0,1
231,177.35,0.0,0.0,3903.6,2.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7559.192600729287,12466.47860992453,1,1,0,1
232,461.76,0.0,385.15,5545.33,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7685.0011237921835,12589.450777235026,0,0,0,1
233,0.0,0.0,0.0,2242.95,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7904.245173984617,12770.099953138555,0,0,0,1
234,0.0,0.0,174.08,1611.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8209.442202015449,13006.023018351047,0,0,0,0
235,1463.92,0.0,1713.57,5162.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591.437060585318,13294.277592054192,0,0,0,1
236,76.83,0.0,776.96,8816.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9040.500000762579,13631.544249839726,0,0,0,1
237,0.0,0.0,0.0,3334.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9547.171820049158,14014.28487565602,0,0,0,0
238,0.0,0.0,0.0,1183.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10102.78868725363,14438.883700506472,0,0,0,0
239,636.19,0.0,0.0,5448.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10699.728443145976,14901.763132511162,0,0,0,0
240,531.82,0.0,41.63,3139.04,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11331.462317586076,15399.471627242032,1,0,0,1
241,21.63,0.0,278.37,5548.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11992.49297488367,15928.74471949836,0,0,0,0
242,976.32,0.0,0.0,4219.4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,12678.238728244803,16486.542702447558,0,0,0,1
243,0.0,0.0,0.0,3412.4,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,13384.901447084121,17070.069484930827,0,0,0,1
244,0.0,0.0,0.0,3311.65,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,15989.385046309348,18063.138900036112,0,1,0,1
245,528.76,0.0,46.57,3288.93,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15209.480058729996,17410.00197767693,0,0,0,1
246,0.0,0.0,0.0,2939.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,14439.395179668118,16776.15423162851,0,0,0,0
247,0.0,536.79,0.0,3152.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,13680.7888168926,16163.86503111583,0,0,0,1
